0,WS20,0.8071333046104974,1.6623033688596887,0.8551700642491913
0,WS21,1.6623033688596887,6.517718597070138,4.855415228210449
0,WS22,6.517718597070138,6.5602090208546135,0.04249042378447587
0,WS23,6.5602090208546135,6.750366952140128,0.19015793128551461
0,WS24,6.750366952140128,7.303078683844329,0.5527117317042007
0,WS25,7.303078683844329,7.912895932726911,0.6098172488825817
0,WS26,7.912895932726911,7.988098462119015,0.07520252939210437
0,WS27,7.988098462119015,8.522531417985546,0.5344329558665306
0,WS28,8.522531417985546,9.726936256593273,1.2044048386077275
0,WS29,9.726936256593273,12.10494200767618,2.378005751082906
1,WS0,1.625757313645442,5.439114249664543,3.813356936019101
1,WS1,5.439114249664543,6.621229692092883,1.1821154424283398
1,WS2,6.621229692092883,12.109229613908084,5.487999921815201
1,WS3,12.109229613908084,13.556904775162165,1.4476751612540806
1,WS4,13.556904775162165,14.756443418359257,1.1995386431970925
1,WS5,14.756443418359257,14.841593490800697,0.08515007244144002
1,WS6,14.841593490800697,16.60449354405159,1.7629000532508918
1,WS7,16.60449354405159,17.30142079542903,0.696927251377442
1,WS8,17.30142079542903,19.299910645410083,1.998489849981052
1,WS9,19.299910645410083,19.805124627184075,0.5052139817739913
2,WS20,1.6623033688596887,3.7968354140688683,2.1345320452091796
2,WS21,6.517718597070138,6.5767655070430315,0.05904690997289386
2,WS22,6.5767655070430315,7.855263840709992,1.2784983336669606
2,WS23,7.855263840709992,9.005240078924722,1.1499762382147294
2,WS24,9.005240078924722,11.669675905862604,2.6644358269378827
2,WS25,11.669675905862604,13.003039750545021,1.3333638446824168
2,WS26,13.003039750545021,13.777303650821636,0.7742639002766154
2,WS27,13.777303650821636,15.21504402529522,1.4377403744735844
2,WS28,15.21504402529522,17.615403981569585,2.4003599562743645
2,WS29,17.615403981569585,17.711999597904843,0.09659561633525726
3,WS0,5.439114249664543,8.761156393906353,3.3220421442418093
3,WS1,8.761156393906353,9.957697009346191,1.1965406154398384
3,WS2,12.109229613908084,15.818424765558985,3.709195151650901
3,WS3,15.818424765558985,16.28905405377732,0.47062928821833516
3,WS4,16.28905405377732,17.061770144480626,0.7727160907033053
3,WS5,17.061770144480626,17.45124289311741,0.38947274863678416
3,WS6,17.45124289311741,18.299612768471555,0.8483698753541447
3,WS7,18.299612768471555,21.27162792240369,2.972015153932137
3,WS8,21.27162792240369,22.998868741194926,1.727240818791234
3,WS9,22.998868741194926,24.461828082043397,1.462959340848471
4,WS20,4.255501959759592,11.056932720568312,6.801430760808721
4,WS21,11.056932720568312,14.38556750849254,3.328634787924228
4,WS22,14.38556750849254,14.439658526648026,0.05409101815548567
4,WS23,14.439658526648026,15.361037699919953,0.9213791732719265
4,WS24,15.361037699919953,15.626632308801542,0.2655946088815888
4,WS25,15.626632308801542,18.611556891239438,2.9849245824378965
4,WS26,18.611556891239438,18.719978267401203,0.10842137616176473
4,WS27,18.719978267401203,19.389027701870887,0.6690494344696845
4,WS28,19.389027701870887,21.672933594168892,2.283905892298005
4,WS29,21.672933594168892,22.630815408779547,0.9578818146106549
5,WS20,11.056932720568312,12.974823578910456,1.917890858342144
5,WS21,14.38556750849254,17.283527855197086,2.8979603467045454
5,WS22,17.283527855197086,21.918394143286008,4.634866288088922
5,WS23,21.918394143286008,23.97259928415123,2.0542051408652213
5,WS24,23.97259928415123,24.533040250234258,0.5604409660830285
5,WS25,24.533040250234258,24.555118378598873,0.022078128364615424
5,WS26,24.555118378598873,26.979697840332616,2.4245794617337424
5,WS27,26.979697840332616,28.25386941542552,1.274171575092904
5,WS28,28.25386941542552,31.027029697152777,2.7731602817272574
5,WS29,31.027029697152777,32.67764444323254,1.6506147460797607
6,WS10,4.383310119940747,5.984927496251812,1.601617376311065
6,WS11,5.984927496251812,6.7797960645622855,0.7948685683104735
6,WS12,6.7797960645622855,7.0823243796072095,0.30252831504492406
6,WS13,7.0823243796072095,8.312981000885152,1.2306566212779426
6,WS14,8.312981000885152,8.670874346666247,0.3578933457810951
6,WS15,8.670874346666247,10.267925576941792,1.5970512302755449
6,WS16,10.267925576941792,13.401969516451318,3.1340439395095263
6,WS17,13.401969516451318,14.270014151059147,0.8680446346078288
6,WS18,14.270014151059147,16.967061251905093,2.6970471008459462
6,WS19,16.967061251905093,17.08943276928946,0.1223715173843658
7,WS20,12.974823578910456,13.279377718901735,0.30455413999127856
7,WS21,17.283527855197086,18.367153434695762,1.0836255794986762
7,WS22,21.918394143286008,22.475560772708576,0.5571666294225679
7,WS23,23.97259928415123,24.399903393022385,0.4273041088711551
7,WS24,24.533040250234258,24.792106972490846,0.25906672225658767
7,WS25,24.792106972490846,27.668594816608294,2.876487844117449
7,WS26,27.668594816608294,28.224485660986566,0.555890844378272
7,WS27,28.25386941542552,35.73523361680045,7.48136420137493
7,WS28,35.73523361680045,37.77317022980739,2.0379366130069414
7,WS29,37.77317022980739,39.23854613340235,1.4653759035949605
8,WS20,13.279377718901735,13.497311363151109,0.21793364424937423
8,WS21,18.367153434695762,21.1033100111661,2.7361565764703393
8,WS22,22.475560772708576,23.124279321339053,0.6487185486304767
